id_lead,fecha_contacto   ,canal_origen,estado_lead,tiempo_respuesta,num_interacciones,especialidad,precio,dias_consulta,precio_final
4538,09.04.2024 12:31:14,WhatsApp,Cita agendada,15,22,Neuropsicologia,60,4,240
4539,09.04.2024 12:31:14,WhatsApp,Cita agendada,38,19,Psicoeducacion,30,5,150
4540,09.04.2024 12:31:14,WhatsApp,Informacion,93,2,Psicoeducacion,30,5,150
4541,09.04.2024 12:31:14,Facebook,Informacion,64,27,Psicoeducacion,30,3,90
4542,09.04.2024 12:31:14,WhatsApp,Cita agendada,64,4,Psicoeducacion,30,2,60
4543,09.04.2024 12:31:14,Facebook,Informacion,50,25,Psicologia clinica,35,1,35
4544,09.04.2024 12:31:14,WhatsApp,Cita agendada,51,30,Psicoeducacion,30,3,90
4545,09.04.2024 12:31:14,WhatsApp,Cita agendada,83,25,Psicologia clinica,35,2,70
4546,09.04.2024 12:31:14,WhatsApp,Cita agendada,28,28,Psicologia clinica,35,5,175
4547,09.04.2024 12:31:14,WhatsApp,Informacion,40,2,Psicoeducacion,30,1,30
4548,09.04.2024 12:31:14,WhatsApp,Cita agendada,45,9,Neuropsicologia,60,1,60
4549,09.04.2024 12:31:14,Web,Informacion,87,10,Neuropsicologia,60,1,60
4550,09.04.2024 12:31:14,WhatsApp,Informacion,41,20,Psicopedagogia,80,1,80
4551,09.04.2024 12:31:14,Facebook,Informacion,53,19,Psicoeducacion,30,1,30
4552,09.04.2024 12:31:14,WhatsApp,Cita agendada,44,14,Psicoeducacion,30,3,90
4553,09.04.2024 12:31:14,WhatsApp,Informacion,94,9,Psicoeducacion,30,1,30
4554,09.04.2024 12:31:14,WhatsApp,Cita agendada,87,19,Psicoeducacion,30,2,60
4555,09.04.2024 12:31:14,WhatsApp,Informacion,69,29,Psicopedagogia,80,2,160
4556,09.04.2024 12:31:14,Web,Informacion,87,23,Psicoeducacion,30,2,60
4557,09.04.2024 12:31:14,WhatsApp,Cita agendada,86,5,Neuropsicologia,60,2,120
4558,09.04.2024 12:31:14,Web,Informacion,100,3,Psicologia clinica,35,1,35
4559,09.04.2024 12:31:14,WhatsApp,Cita agendada,85,19,Psicoeducacion,30,1,30
4560,09.04.2024 12:31:14,WhatsApp,Informacion,78,1,Psicoeducacion,30,1,30
4561,09.04.2024 12:31:13,WhatsApp,Cita agendada,9,20,Psicoeducacion,30,1,30
4562,09.04.2024 12:31:13,Web,Informacion,65,20,Neuropsicologia,60,2,120
4563,09.04.2024 12:31:13,Web,Informacion,8,20,Neuropsicologia,60,4,240
4564,09.04.2024 12:31:13,Web,Informacion,76,22,Psicoeducacion,30,2,60
4565,09.04.2024 12:31:13,WhatsApp,Cita agendada,25,17,Psicoeducacion,30,1,30
4566,09.04.2024 12:31:13,WhatsApp,Cita agendada,5,5,Psicologia clinica,35,5,175
4567,09.04.2024 12:31:13,WhatsApp,Cita agendada,68,28,Psicoeducacion,30,1,30
4568,09.04.2024 12:31:13,WhatsApp,Cita agendada,16,17,Neuropsicologia,60,4,240
4569,09.04.2024 12:31:13,WhatsApp,Cita agendada,29,29,Psicologia clinica,35,1,35
4570,09.04.2024 12:31:13,Web,Informacion,77,3,Psicologia clinica,35,1,35
4571,09.04.2024 12:31:13,Web,Informacion,54,7,Psicoeducacion,30,2,60
4572,09.04.2024 12:31:13,WhatsApp,Cita agendada,51,19,Psicoeducacion,30,2,60
4573,09.04.2024 12:31:13,WhatsApp,Cita agendada,46,16,Psicoeducacion,30,2,60
4574,09.04.2024 12:31:13,WhatsApp,Cita agendada,14,23,Psicoeducacion,30,4,120
4575,09.04.2024 12:31:13,WhatsApp,Cita agendada,33,25,Neuropsicologia,60,2,120
4576,09.04.2024 12:31:13,WhatsApp,Cita agendada,5,6,Psicoeducacion,30,2,60
4577,09.04.2024 12:31:13,WhatsApp,Cita agendada,60,21,Psicoeducacion,30,4,120
4578,09.04.2024 12:31:12,WhatsApp,Cita agendada,52,30,Psicologia clinica,35,4,140
4579,09.04.2024 12:31:12,WhatsApp,Cita agendada,10,18,Psicoeducacion,30,2,60
4580,09.04.2024 12:31:12,WhatsApp,Cita agendada,34,24,Psicologia clinica,35,3,105
4581,09.04.2024 12:31:12,WhatsApp,Cita agendada,86,27,Psicoeducacion,30,5,150
4582,09.04.2024 12:31:12,Facebook,Informacion,33,13,Neuropsicologia,60,3,180
4583,09.04.2024 12:31:12,WhatsApp,Cita agendada,6,20,Psicologia clinica,35,2,70
4584,09.04.2024 12:31:12,WhatsApp,Cita agendada,57,18,Psicoeducacion,30,5,150
4585,09.04.2024 12:31:12,WhatsApp,Cita agendada,43,21,Neuropsicologia,60,2,120
4586,09.04.2024 12:31:12,WhatsApp,Cita agendada,17,9,Psicoeducacion,30,2,60
4587,09.04.2024 12:31:12,WhatsApp,Cita agendada,56,13,Psicoeducacion,30,4,120
4588,09.04.2024 12:31:12,WhatsApp,Cita agendada,40,17,Neuropsicologia,60,1,60
4589,09.04.2024 12:31:12,WhatsApp,Cita agendada,70,24,Psicologia clinica,35,2,70
4590,09.04.2024 12:31:12,WhatsApp,Cita agendada,85,12,Psicologia clinica,35,1,35
4591,09.04.2024 12:31:12,Facebook,Informacion,89,17,Neuropsicologia,60,4,240
4592,09.04.2024 12:31:12,Instagram,Informacion,68,22,Psicoeducacion,30,5,150
4593,09.04.2024 12:31:12,WhatsApp,Informacion,98,30,Psicoeducacion,30,4,120
4594,09.04.2024 12:31:12,WhatsApp,Cita agendada,18,11,Neuropsicologia,60,4,240
4595,09.04.2024 12:31:11,WhatsApp,Cita agendada,27,21,Psicoeducacion,30,1,30
4596,09.04.2024 12:31:11,WhatsApp,Cita agendada,84,23,Psicoeducacion,30,4,120
4597,09.04.2024 12:31:11,WhatsApp,Cita agendada,69,29,Psicologia clinica,35,2,70
4598,09.04.2024 12:31:11,WhatsApp,Cita agendada,44,6,Neuropsicologia,60,1,60
4599,09.04.2024 12:31:11,WhatsApp,Cita agendada,84,3,Psicoeducacion,30,3,90
4600,09.04.2024 12:31:11,WhatsApp,Informacion,41,1,Psicoeducacion,30,5,150
4601,09.04.2024 12:31:11,Facebook,Informacion,32,5,Psicoeducacion,30,4,120
4602,09.04.2024 12:31:11,Facebook,Informacion,40,3,Psicologia clinica,35,5,175
4603,09.04.2024 12:31:11,Web,Informacion,15,12,Psicopedagogia,80,3,240
4604,09.04.2024 12:31:11,Web,Informacion,58,25,Psicoeducacion,30,4,120
4605,09.04.2024 12:31:11,WhatsApp,Informacion,92,13,Psicologia clinica,35,1,35
4606,09.04.2024 12:31:11,WhatsApp,Cita agendada,63,8,Psicoeducacion,30,2,60
4607,09.04.2024 12:31:11,WhatsApp,Cita agendada,28,28,Psicoeducacion,30,3,90
4608,09.04.2024 12:31:11,WhatsApp,Cita agendada,85,19,Neuropsicologia,60,5,300
4609,09.04.2024 12:31:11,WhatsApp,Cita agendada,63,17,Psicoeducacion,30,5,150
4610,09.04.2024 12:31:11,WhatsApp,Cita agendada,67,16,Psicoeducacion,30,5,150
4611,09.04.2024 12:31:11,Facebook,Informacion,41,30,Psicologia clinica,35,1,35
4612,09.04.2024 12:31:11,Web,Informacion,75,4,Psicologia clinica,35,5,175
4613,09.04.2024 12:31:11,WhatsApp,Cita agendada,44,25,Psicoeducacion,30,4,120
4614,09.04.2024 12:31:11,WhatsApp,Cita agendada,47,3,Neuropsicologia,60,5,300
4615,09.04.2024 12:31:11,WhatsApp,Cita agendada,89,26,Psicoeducacion,30,2,60
4616,09.04.2024 12:31:11,WhatsApp,Cita agendada,63,14,Psicoeducacion,30,2,60
4617,09.04.2024 12:31:11,Web,Informacion,36,3,Psicoeducacion,30,3,90
4618,09.04.2024 12:31:11,WhatsApp,Cita agendada,27,26,Neuropsicologia,60,5,300
4619,09.04.2024 12:31:11,WhatsApp,Cita agendada,73,15,Psicoeducacion,30,5,150
4620,09.04.2024 12:31:11,WhatsApp,Cita agendada,66,24,Psicoeducacion,30,2,60
4621,09.04.2024 12:31:11,WhatsApp,Cita agendada,84,25,Psicoeducacion,30,1,30
4622,09.04.2024 12:31:11,WhatsApp,Cita agendada,75,11,Psicoeducacion,30,2,60
4623,09.04.2024 12:31:11,WhatsApp,Cita agendada,49,29,Neuropsicologia,60,4,240
4624,09.04.2024 12:31:11,Facebook,Informacion,75,1,Psicologia clinica,35,2,70
4625,09.04.2024 12:31:11,WhatsApp,Informacion,93,1,Psicologia clinica,35,3,105
4626,09.04.2024 12:31:11,WhatsApp,Cita agendada,58,12,Psicoeducacion,30,5,150
4627,09.04.2024 12:31:11,Web,Informacion,58,19,Psicoeducacion,30,5,150
4628,09.04.2024 12:31:10,WhatsApp,Cita agendada,42,17,Psicoeducacion,30,1,30
4629,09.04.2024 12:31:10,WhatsApp,Cita agendada,22,9,Psicoeducacion,30,2,60
4630,09.04.2024 12:31:10,WhatsApp,Informacion,94,13,Psicoeducacion,30,4,120
4631,09.04.2024 12:31:10,WhatsApp,Cita agendada,29,9,Neuropsicologia,60,1,60
4632,09.04.2024 12:31:10,Web,Informacion,23,4,Psicoeducacion,30,4,120
4633,09.04.2024 12:31:10,WhatsApp,Cita agendada,77,30,Neuropsicologia,60,3,180
4634,09.04.2024 12:31:10,WhatsApp,Informacion,92,27,Psicologia clinica,35,5,175
4635,09.04.2024 12:31:10,WhatsApp,Cita agendada,48,21,Psicoeducacion,30,1,30
4636,09.04.2024 12:31:10,WhatsApp,Informacion,67,27,Psicopedagogia,80,5,400
4637,09.04.2024 12:31:10,WhatsApp,Informacion,93,12,Psicologia clinica,35,4,140
4638,09.04.2024 12:31:10,WhatsApp,Cita agendada,37,22,Psicoeducacion,30,5,150
4639,09.04.2024 12:31:10,WhatsApp,Cita agendada,52,30,Psicoeducacion,30,1,30
4640,09.04.2024 12:31:09,WhatsApp,Cita agendada,35,22,Psicoeducacion,30,1,30
4641,09.04.2024 12:31:09,WhatsApp,Cita agendada,75,28,Psicoeducacion,30,2,60
4642,09.04.2024 12:31:09,Facebook,Informacion,62,5,Psicoeducacion,30,2,60
4643,09.04.2024 12:31:09,WhatsApp,Cita agendada,41,28,Psicoterapia,40,1,40
4644,09.04.2024 12:31:09,Facebook,Informacion,88,11,Psicoeducacion,30,4,120
4645,09.04.2024 12:31:09,WhatsApp,Informacion,97,28,Psicoeducacion,30,1,30
4646,09.04.2024 12:31:09,Facebook,Informacion,78,30,Neuropsicologia,60,4,240
4647,09.04.2024 12:31:09,Web,Informacion,48,17,Psicoeducacion,30,2,60
4648,09.04.2024 12:31:09,WhatsApp,Informacion,21,1,Psicoeducacion,30,1,30
4649,09.04.2024 12:31:09,WhatsApp,Cita agendada,19,10,Neuropsicologia,60,1,60
4650,09.04.2024 12:31:09,WhatsApp,Informacion,94,4,Psicologia clinica,35,2,70
4651,09.04.2024 12:31:09,Facebook,Informacion,16,12,Psicoeducacion,30,1,30
4652,09.04.2024 12:31:09,WhatsApp,Cita agendada,78,20,Psicoeducacion,30,2,60
4653,09.04.2024 12:31:09,Web,Informacion,56,22,Psicoeducacion,30,4,120
4654,09.04.2024 12:31:09,Web,Informacion,10,1,Psicoeducacion,30,2,60
4655,09.04.2024 12:31:09,WhatsApp,Cita agendada,82,16,Psicoeducacion,30,5,150
4656,09.04.2024 12:31:09,WhatsApp,Cita agendada,48,26,Psicologia clinica,35,5,175
4657,09.04.2024 12:31:09,WhatsApp,Informacion,97,7,Psicoeducacion,30,1,30
4658,09.04.2024 12:31:09,WhatsApp,Informacion,21,1,Psicoeducacion,30,1,30
4659,09.04.2024 12:31:09,WhatsApp,Informacion,31,9,Psicopedagogia,80,4,320
4660,09.04.2024 12:31:08,WhatsApp,Informacion,93,1,Neuropsicologia,60,5,300
4661,09.04.2024 12:31:08,Web,Informacion,68,26,Psicoeducacion,30,5,150
4662,09.04.2024 12:31:08,WhatsApp,Informacion,57,2,Psicoeducacion,30,3,90
4663,09.04.2024 12:31:08,Facebook,Informacion,55,11,Psicopedagogia,80,3,240
4664,09.04.2024 12:31:08,WhatsApp,Cita agendada,90,5,Neuropsicologia,60,4,240
4665,09.04.2024 12:31:08,WhatsApp,Cita agendada,27,14,Psicologia clinica,35,2,70
4666,09.04.2024 12:31:08,WhatsApp,Informacion,93,12,Psicologia clinica,35,1,35
4667,09.04.2024 12:31:08,WhatsApp,Cita agendada,39,6,Neuropsicologia,60,1,60
4668,09.04.2024 12:31:08,WhatsApp,Cita agendada,66,20,Neuropsicologia,60,4,240
4669,09.04.2024 12:31:08,Facebook,Informacion,47,20,Psicoeducacion,30,2,60
4670,09.04.2024 12:31:08,Instagram,Informacion,44,12,Psicoeducacion,30,3,90
4671,09.04.2024 12:31:08,WhatsApp,Informacion,95,4,Psicoeducacion,30,4,120
4672,09.04.2024 12:31:08,WhatsApp,Cita agendada,89,19,Neuropsicologia,60,5,300
4673,09.04.2024 12:31:08,WhatsApp,Cita agendada,7,3,Psicoeducacion,30,1,30
4674,09.04.2024 12:31:08,WhatsApp,Cita agendada,51,29,Neuropsicologia,60,2,120
4675,09.04.2024 12:31:08,WhatsApp,Informacion,19,26,Psicopedagogia,80,2,160
4676,09.04.2024 12:31:08,WhatsApp,Cita agendada,11,7,Psicologia clinica,35,4,140
4677,09.04.2024 12:31:08,WhatsApp,Cita agendada,51,25,Neuropsicologia,60,1,60
4678,09.04.2024 12:31:08,Web,Informacion,48,29,Neuropsicologia,60,1,60
4679,09.04.2024 12:31:08,WhatsApp,Cita agendada,7,9,Psicoeducacion,30,2,60
4680,09.04.2024 12:31:08,WhatsApp,Cita agendada,28,14,Psicologia clinica,35,4,140
4681,09.04.2024 12:31:08,Web,Informacion,68,16,Psicoeducacion,30,1,30
4682,09.04.2024 12:31:07,WhatsApp,Cita agendada,57,26,Psicoeducacion,30,3,90
4683,09.04.2024 12:31:07,WhatsApp,Cita agendada,89,24,Psicoeducacion,30,5,150
4684,09.04.2024 12:31:07,Web,Informacion,55,27,Psicopedagogia,80,5,400
4685,09.04.2024 12:31:07,Web,Informacion,99,2,Psicoeducacion,30,3,90
4686,09.04.2024 12:31:07,WhatsApp,Cita agendada,31,3,Neuropsicologia,60,1,60
4687,09.04.2024 12:31:07,WhatsApp,Informacion,95,15,Psicologia clinica,35,4,140
4688,09.04.2024 12:31:07,WhatsApp,Cita agendada,56,3,Psicoeducacion,30,3,90
4689,09.04.2024 12:31:07,WhatsApp,Cita agendada,80,29,Psicoeducacion,30,5,150
4690,09.04.2024 12:31:07,WhatsApp,Cita agendada,47,26,Psicologia clinica,35,5,175
4691,09.04.2024 12:31:07,Web,Informacion,19,27,Neuropsicologia,60,3,180
4692,09.04.2024 12:31:07,WhatsApp,Cita agendada,60,5,Psicoeducacion,30,1,30
4693,09.04.2024 12:31:07,WhatsApp,Cita agendada,26,14,Neuropsicologia,60,4,240
4694,09.04.2024 12:31:07,WhatsApp,Cita agendada,17,6,Neuropsicologia,60,1,60
4695,09.04.2024 12:31:07,WhatsApp,Cita agendada,81,13,Psicoeducacion,30,5,150
4696,09.04.2024 12:31:07,WhatsApp,Informacion,11,2,Neuropsicologia,60,2,120
4697,09.04.2024 12:31:07,Web,Informacion,41,20,Neuropsicologia,60,1,60
4698,09.04.2024 12:31:07,WhatsApp,Informacion,6,30,Psicopedagogia,80,4,320
4699,09.04.2024 12:31:06,WhatsApp,Cita agendada,79,18,Psicoeducacion,30,3,90
4700,09.04.2024 12:31:06,WhatsApp,Cita agendada,17,22,Psicoeducacion,30,5,150
4701,09.04.2024 12:31:06,WhatsApp,Informacion,54,1,Psicoeducacion,30,5,150
4702,09.04.2024 12:31:06,WhatsApp,Cita agendada,90,3,Psicoeducacion,30,4,120
4703,09.04.2024 12:31:06,WhatsApp,Cita agendada,58,30,Psicologia clinica,35,5,175
4704,09.04.2024 12:31:06,WhatsApp,Cita agendada,24,19,Neuropsicologia,60,2,120
4705,09.04.2024 12:31:06,WhatsApp,Informacion,35,27,Psicopedagogia,80,2,160
4706,09.04.2024 12:31:06,WhatsApp,Cita agendada,73,12,Psicoeducacion,30,2,60
4707,09.04.2024 12:31:06,WhatsApp,Cita agendada,71,16,Psicoeducacion,30,1,30
4708,09.04.2024 12:31:06,WhatsApp,Cita agendada,71,21,Psicoeducacion,30,1,30
4709,09.04.2024 12:31:06,WhatsApp,Cita agendada,5,19,Neuropsicologia,60,2,120
4710,09.04.2024 12:31:06,WhatsApp,Cita agendada,38,3,Psicoeducacion,30,2,60
4711,09.04.2024 12:31:06,WhatsApp,Cita agendada,60,10,Neuropsicologia,60,4,240
4712,09.04.2024 12:31:06,WhatsApp,Cita agendada,55,24,Neuropsicologia,60,1,60
4713,09.04.2024 12:31:06,WhatsApp,Cita agendada,16,15,Psicoeducacion,30,2,60
4714,09.04.2024 12:31:06,WhatsApp,Cita agendada,65,27,Psicoeducacion,30,5,150
4715,09.04.2024 12:31:06,WhatsApp,Cita agendada,61,20,Psicoeducacion,30,3,90
4716,09.04.2024 12:31:06,Facebook,Informacion,17,9,Psicoeducacion,30,5,150
4717,09.04.2024 12:31:06,WhatsApp,Cita agendada,85,15,Psicoeducacion,30,4,120
4718,09.04.2024 12:31:06,WhatsApp,Informacion,15,13,Psicopedagogia,80,4,320
4719,09.04.2024 12:31:06,Web,Informacion,17,2,Psicoeducacion,30,1,30
4720,09.04.2024 12:31:06,Web,Informacion,77,19,Psicoterapia,40,2,80
4721,09.04.2024 12:31:06,WhatsApp,Cita agendada,25,8,Neuropsicologia,60,3,180
4722,09.04.2024 12:31:06,Web,Informacion,55,15,Psicologia clinica,35,2,70
4723,09.04.2024 12:31:06,WhatsApp,Informacion,85,18,Psicopedagogia,80,2,160
4724,09.04.2024 12:31:06,WhatsApp,Cita agendada,32,3,Psicoeducacion,30,2,60
4725,09.04.2024 12:31:06,WhatsApp,Cita agendada,8,5,Psicologia clinica,35,1,35
4726,09.04.2024 12:31:06,WhatsApp,Cita agendada,47,10,Psicoeducacion,30,1,30
4727,09.04.2024 12:31:06,WhatsApp,Cita agendada,80,12,Psicologia clinica,35,5,175
4728,09.04.2024 12:31:06,WhatsApp,Cita agendada,6,25,Psicoeducacion,30,1,30
4729,09.04.2024 12:31:06,WhatsApp,Cita agendada,56,20,Neuropsicologia,60,5,300
4730,09.04.2024 12:31:06,WhatsApp,Cita agendada,22,13,Psicologia clinica,35,3,105
4731,09.04.2024 12:31:06,WhatsApp,Cita agendada,36,5,Psicologia clinica,35,3,105
4732,09.04.2024 12:31:06,WhatsApp,Cita agendada,11,6,Psicoeducacion,30,3,90
4733,09.04.2024 12:31:05,WhatsApp,Cita agendada,74,15,Psicologia clinica,35,2,70
4734,09.04.2024 12:31:05,WhatsApp,Informacion,95,13,Psicoeducacion,30,5,150
4735,09.04.2024 12:31:05,Facebook,Informacion,24,20,Psicopedagogia,80,5,400
4736,09.04.2024 12:31:05,Web,Informacion,28,14,Psicoeducacion,30,5,150
4737,09.04.2024 12:31:05,WhatsApp,Cita agendada,47,17,Psicoeducacion,30,3,90
4738,09.04.2024 12:31:05,WhatsApp,Cita agendada,19,24,Neuropsicologia,60,1,60
4739,09.04.2024 12:31:05,WhatsApp,Cita agendada,17,7,Psicoeducacion,30,2,60
4740,09.04.2024 12:31:05,Web,Informacion,58,25,Psicoeducacion,30,5,150
4741,09.04.2024 12:31:05,WhatsApp,Informacion,93,19,Psicoeducacion,30,1,30
4742,09.04.2024 12:31:04,WhatsApp,Informacion,96,16,Psicoeducacion,30,3,90
4743,09.04.2024 12:31:04,WhatsApp,Informacion,91,29,Psicoeducacion,30,3,90
4744,09.04.2024 12:31:04,Instagram,Informacion,59,21,Psicoeducacion,30,1,30
4745,09.04.2024 12:31:04,Web,Informacion,74,7,Psicoeducacion,30,3,90
4746,09.04.2024 12:31:04,WhatsApp,Cita agendada,5,4,Psicoeducacion,30,1,30
4747,09.04.2024 12:31:04,Facebook,Informacion,67,5,Neuropsicologia,60,5,300
4748,09.04.2024 12:31:04,Web,Informacion,22,6,Psicoeducacion,30,1,30
4749,09.04.2024 12:31:04,Web,Informacion,33,22,Psicoeducacion,30,3,90
4750,09.04.2024 12:31:04,WhatsApp,Cita agendada,83,18,Psicoeducacion,30,2,60
4751,09.04.2024 12:31:04,WhatsApp,Cita agendada,20,27,Neuropsicologia,60,3,180
4752,09.04.2024 12:31:04,WhatsApp,Cita agendada,54,25,Psicologia clinica,35,2,70
4753,09.04.2024 12:31:04,WhatsApp,Cita agendada,81,13,Psicoeducacion,30,5,150
4754,09.04.2024 12:31:04,WhatsApp,Cita agendada,66,25,Psicoeducacion,30,1,30
4755,09.04.2024 12:31:04,WhatsApp,Cita agendada,64,17,Neuropsicologia,60,2,120
4756,09.04.2024 12:31:04,WhatsApp,Cita agendada,82,20,Psicologia clinica,35,4,140
4757,09.04.2024 12:31:04,WhatsApp,Cita agendada,79,8,Neuropsicologia,60,5,300
4758,09.04.2024 12:31:04,Facebook,Informacion,21,29,Psicopedagogia,80,1,80
4759,09.04.2024 12:31:04,WhatsApp,Cita agendada,50,16,Psicoeducacion,30,5,150
4760,09.04.2024 12:31:04,WhatsApp,Cita agendada,20,8,Psicoeducacion,30,1,30
4761,09.04.2024 12:31:04,WhatsApp,Informacion,93,24,Psicologia clinica,35,2,70
4762,09.04.2024 12:31:04,WhatsApp,Cita agendada,17,9,Psicoeducacion,30,3,90
4763,09.04.2024 12:31:04,WhatsApp,Cita agendada,26,30,Neuropsicologia,60,3,180
4764,09.04.2024 12:31:04,WhatsApp,Cita agendada,35,17,Psicoeducacion,30,2,60
4765,09.04.2024 12:31:03,WhatsApp,Cita agendada,47,15,Psicoeducacion,30,4,120
4766,09.04.2024 12:31:03,WhatsApp,Cita agendada,11,8,Psicologia clinica,35,5,175
4767,09.04.2024 12:31:03,WhatsApp,Cita agendada,72,29,Neuropsicologia,60,5,300
4768,09.04.2024 12:31:03,WhatsApp,Informacion,28,1,Psicoeducacion,30,5,150
4769,09.04.2024 12:31:03,WhatsApp,Cita agendada,83,12,Psicologia clinica,35,1,35
4770,09.04.2024 12:31:03,Web,Informacion,29,3,Psicoeducacion,30,4,120
4771,09.04.2024 12:31:03,Facebook,Informacion,45,21,Psicoeducacion,30,2,60
4772,09.04.2024 12:31:03,WhatsApp,Cita agendada,36,26,Psicoeducacion,30,4,120
4773,09.04.2024 12:31:03,Web,Informacion,92,5,Psicoeducacion,30,2,60
4774,09.04.2024 12:31:03,WhatsApp,Informacion,25,1,Neuropsicologia,60,5,300
4775,09.04.2024 12:31:03,Facebook,Informacion,86,21,Psicologia clinica,35,2,70
4776,09.04.2024 12:31:02,WhatsApp,Cita agendada,63,12,Psicologia clinica,35,1,35
4777,09.04.2024 12:31:02,Web,Informacion,21,13,Psicopedagogia,80,4,320
4778,09.04.2024 12:31:02,Facebook,Informacion,95,17,Psicoeducacion,30,5,150
4779,09.04.2024 12:31:02,WhatsApp,Cita agendada,34,10,Psicoeducacion,30,4,120
4780,09.04.2024 12:31:02,WhatsApp,Cita agendada,75,5,Psicoeducacion,30,1,30
4781,09.04.2024 12:31:02,WhatsApp,Cita agendada,18,19,Psicoeducacion,30,2,60
4782,09.04.2024 12:31:02,WhatsApp,Informacion,58,13,Psicopedagogia,80,5,400
4783,09.04.2024 12:31:02,Facebook,Informacion,35,4,Neuropsicologia,60,5,300
4784,09.04.2024 12:31:02,WhatsApp,Cita agendada,85,17,Psicoeducacion,30,1,30
4785,09.04.2024 12:31:02,WhatsApp,Cita agendada,48,14,Psicologia clinica,35,3,105
4786,09.04.2024 12:31:02,WhatsApp,Cita agendada,56,25,Psicoeducacion,30,3,90
4787,09.04.2024 12:31:02,WhatsApp,Cita agendada,58,21,Psicoeducacion,30,4,120
4788,09.04.2024 12:31:02,Facebook,Informacion,76,21,Psicoeducacion,30,2,60
4789,09.04.2024 12:31:02,WhatsApp,Cita agendada,56,20,Psicoeducacion,30,4,120
4790,09.04.2024 12:31:02,WhatsApp,Cita agendada,27,30,Psicologia clinica,35,4,140
4791,09.04.2024 12:31:02,WhatsApp,Cita agendada,18,19,Psicoeducacion,30,5,150
4792,09.04.2024 12:31:01,Facebook,Informacion,16,14,Neuropsicologia,60,5,300
4793,09.04.2024 12:31:01,WhatsApp,Cita agendada,84,28,Psicoeducacion,30,2,60
4794,09.04.2024 12:31:00,WhatsApp,Informacion,96,18,Neuropsicologia,60,2,120
4795,09.04.2024 12:31:00,WhatsApp,Cita agendada,13,19,Psicoeducacion,30,5,150
4796,09.04.2024 12:31:00,WhatsApp,Cita agendada,26,5,Neuropsicologia,60,2,120
4797,09.04.2024 12:31:00,WhatsApp,Cita agendada,5,11,Neuropsicologia,60,5,300
4798,09.04.2024 12:31:00,WhatsApp,Informacion,16,1,Neuropsicologia,60,3,180
4799,09.04.2024 12:30:59,WhatsApp,Cita agendada,12,30,Psicoeducacion,30,3,90
4800,09.04.2024 12:30:59,WhatsApp,Cita agendada,55,21,Psicoeducacion,30,5,150
4801,09.04.2024 12:30:59,Web,Informacion,62,16,Psicoeducacion,30,5,150
4802,09.04.2024 12:30:58,WhatsApp,Cita agendada,54,11,Psicoeducacion,30,3,90
4803,09.04.2024 12:30:58,WhatsApp,Cita agendada,15,10,Psicologia clinica,35,3,105
4804,09.04.2024 12:30:58,WhatsApp,Cita agendada,57,24,Psicoeducacion,30,1,30
4805,26.03.2024 14:36:02,Facebook,Informacion,44,27,Psicoeducacion,30,1,30
4806,09.04.2024 12:30:57,WhatsApp,Cita agendada,61,30,Neuropsicologia,60,3,180
4807,09.04.2024 12:30:56,WhatsApp,Cita agendada,46,22,Neuropsicologia,60,2,120
4808,09.04.2024 12:30:56,WhatsApp,Cita agendada,74,14,Psicologia clinica,35,2,70
4809,09.04.2024 12:30:56,WhatsApp,Cita agendada,73,5,Psicoeducacion,30,4,120
4810,09.04.2024 12:30:55,WhatsApp,Cita agendada,69,18,Psicoeducacion,30,3,90
4811,09.04.2024 12:30:55,Web,Informacion,25,25,Psicopedagogia,80,2,160
4812,09.04.2024 12:30:55,Web,Informacion,7,9,Psicopedagogia,80,4,320
4813,09.04.2024 12:30:55,WhatsApp,Cita agendada,33,12,Psicoeducacion,30,2,60
4814,09.04.2024 12:30:55,WhatsApp,Cita agendada,33,7,Neuropsicologia,60,4,240
4815,09.04.2024 12:30:54,WhatsApp,Cita agendada,85,22,Psicoeducacion,30,1,30
4816,09.04.2024 12:30:54,Web,Informacion,81,5,Psicoeducacion,30,4,120
4817,09.04.2024 12:30:54,WhatsApp,Cita agendada,19,24,Neuropsicologia,60,5,300
4818,09.04.2024 12:30:53,Web,Informacion,67,27,Neuropsicologia,60,5,300
4819,09.04.2024 12:30:53,Web,Informacion,92,17,Psicoeducacion,30,2,60
4820,09.04.2024 12:30:53,WhatsApp,Cita agendada,7,20,Psicoeducacion,30,3,90
4821,09.04.2024 12:30:53,Facebook,Informacion,27,10,Psicoeducacion,30,5,150
4822,09.04.2024 12:30:53,Web,Informacion,16,26,Psicoeducacion,30,3,90
4823,09.04.2024 12:30:53,WhatsApp,Informacion,100,15,Psicoeducacion,30,4,120
4824,09.04.2024 12:30:53,WhatsApp,Cita agendada,32,18,Psicoeducacion,30,5,150
4825,09.04.2024 12:30:53,WhatsApp,Cita agendada,22,15,Neuropsicologia,60,5,300
4826,09.04.2024 12:30:53,WhatsApp,Informacion,25,23,Psicopedagogia,80,5,400
4827,09.04.2024 12:30:53,WhatsApp,Informacion,25,1,Psicoeducacion,30,4,120
4828,09.04.2024 12:30:52,Web,Informacion,54,30,Neuropsicologia,60,1,60
4829,09.04.2024 12:30:52,WhatsApp,Informacion,63,11,Psicopedagogia,80,1,80
4830,09.04.2024 12:30:52,Web,Informacion,76,4,Psicoeducacion,30,2,60
4831,09.04.2024 12:30:50,WhatsApp,Cita agendada,50,13,Psicologia clinica,35,1,35
